ID,tour_num,D_TRA1_SMONTH,D_TRA1_S_Day,D_TRA1_COST,D_TRA1_NUM,D_TRA1_1_SPOT,over_sati,inten_revis,inten_recom,BSEX,SAGE,BJOB,BEDU,BMAR,BARA
3501173227A_283778,1,10,1,200000,1,32350,5,5,4,1,26,1,4,1,13
3501173227A_283795,1,10,1,150000,1,24010,5,4,5,1,34,1,4,2,13
35011733251_107038,1,4,0,150000,2,35320,5,5,4,1,35,1,4,2,13
3501173378A_337820,1,11,0,100000,1,35380,5,4,4,1,22,1,4,1,13
3501173378A_337823,1,11,0,200000,1,36310,4,4,4,2,31,1,4,1,13
3501173378A_337844,1,11,0,300000,2,36040,4,4,4,1,32,1,4,2,13
3501173431A_309455,1,12,1,150000,1,24020,5,5,4,2,22,1,4,1,13
35011734591_135893,1,5,1,120000,1,35380,5,4,4,1,29,1,4,1,13
35011734591_135927,1,5,0,50000,1,35380,5,5,5,2,35,1,4,2,13
35011734591_135937,1,5,1,150000,1,38350,5,5,5,2,26,1,4,1,13
35011740541_166998,1,6,0,50000,1,35380,5,5,5,1,36,1,4,1,13
35011740541_167026,1,6,0,55000,1,36060,5,5,4,2,33,1,4,2,13
3501175046A_21821,1,1,0,120000,1,21040,5,5,5,2,28,1,4,1,13
35011760661_224828,1,8,0,130000,1,38050,5,5,4,2,25,1,4,1,13
35011760661_224830,1,8,0,120000,1,34380,5,5,4,1,25,12,4,1,13
35011760661_224833,1,8,0,100000,1,36010,5,5,4,1,32,1,4,1,13
35011770451_253028,1,9,1,50000,1,35360,4,4,4,1,28,1,4,1,13
35011770451_253059,1,9,1,200000,1,36010,4,5,4,2,35,1,3,2,13
3501254044A_49215,1,2,0,200000,4,35330,4,4,4,2,22,12,4,1,13
3501254044A_49226,1,2,0,100000,2,35320,4,4,4,1,27,1,4,1,13
3501254044A_49232,1,2,1,200000,4,35320,4,4,4,2,39,1,4,2,13
35012550221_283854,1,10,0,80000,1,36010,5,4,4,2,28,1,4,1,13
35012550221_283861,1,10,2,350000,1,22040,5,4,5,1,35,1,4,1,13
35012550221_283888,1,10,0,100000,1,34030,5,5,4,1,24,1,4,1,13
3501255033A_78813,1,3,0,150000,4,36310,4,4,4,1,37,1,3,2,13
3501255033A_78822,1,3,0,70000,2,35020,4,4,4,1,25,1,4,1,13
3501255033A_78837,1,3,0,250000,3,35040,4,4,4,2,38,1,4,2,13
35012550791_337900,1,11,0,150000,1,35060,4,4,4,2,36,1,4,1,13
35012560651_309507,1,12,0,200000,4,35050,4,4,5,2,38,11,4,2,13
35012560651_309513,1,12,1,500000,4,35330,5,5,4,1,22,12,4,1,13
35012560651_309535,1,12,1,500000,4,35380,4,4,4,2,21,12,4,1,13
35012560651_309556,1,12,0,200000,4,35020,4,4,5,1,37,3,4,2,13
3501256089A_107089,1,4,1,200000,4,35330,4,4,4,1,35,1,3,2,13
35012561611_21851,1,1,1,120000,1,39020,5,5,5,1,38,3,4,2,13
35012561611_21879,1,1,0,70000,1,22070,5,4,4,2,27,1,4,1,13
3501256180A_135956,1,5,0,100000,2,35380,4,4,4,1,38,1,4,1,13
3501256180A_135973,1,5,0,150000,2,35020,4,4,4,2,24,12,4,1,13
3501256180A_135998,1,5,0,200000,4,35370,4,4,4,1,28,1,4,1,13
35012570211_49271,1,2,0,100000,2,35360,4,4,4,1,39,1,4,2,13
35012570211_49274,1,2,0,100000,2,35020,4,4,4,2,33,1,4,1,13
35012570211_49281,1,2,1,500000,4,11010,4,4,4,1,26,1,4,1,13
35012570821_78843,1,3,1,400000,4,11140,4,4,4,1,29,1,4,1,13
35012570821_78844,1,3,0,150000,3,36310,4,4,4,1,32,1,4,2,13
35012570821_78878,1,3,0,200000,2,34010,4,4,4,2,33,1,4,1,13
3501257114A_167054,1,6,0,45000,1,35370,4,4,4,1,25,1,4,1,13
35012590281_167127,1,6,1,180000,1,35050,5,5,4,1,27,1,4,1,13
35012590281_167132,1,6,1,120000,1,36330,5,5,4,2,28,1,4,1,13
35012590281_167143,1,6,1,170000,1,21090,5,4,5,1,38,1,4,2,13
35012590921_196467,1,7,1,70000,1,35370,5,5,4,1,28,1,4,1,13
35012590921_196477,1,7,0,15000,1,35360,5,5,5,2,32,1,4,2,13
35012600481_224879,1,8,0,100000,1,34030,5,5,4,2,35,1,4,2,13
35012600481_224901,1,8,0,70000,1,36450,4,4,4,1,24,1,4,1,13
35012600481_224935,1,8,0,70000,1,34030,5,4,5,1,32,1,4,1,13
3501260056A_196549,1,7,1,250000,1,38060,5,4,4,2,22,12,4,1,13
3501260056A_196558,1,7,0,150000,1,36010,4,4,5,2,34,11,4,2,13
3501260056A_196559,1,7,1,250000,1,36450,4,4,4,1,25,1,4,1,13
35012610651_253092,1,9,0,80000,1,32030,5,4,5,1,22,1,4,1,13
3501262073A_225021,1,8,1,120000,1,35370,5,5,5,1,32,1,4,2,13
35012621161_337926,1,11,0,120000,1,34330,5,5,4,2,25,1,4,1,13
35012621161_337975,1,11,1,250000,1,38090,5,4,5,1,32,1,4,1,13
3501265044A_339016,1,11,0,100000,1,34330,5,4,5,2,24,13,4,1,13
3501265044A_339025,1,11,0,80000,1,25040,5,5,4,1,35,1,4,2,13
3501265114A_309576,1,12,1,400000,4,35320,4,4,4,1,32,1,4,1,13
3501265114A_309607,1,12,1,800000,4,35330,4,5,4,2,21,12,4,1,13
3501265176A_21912,1,1,0,120000,1,24010,5,5,4,1,24,1,4,1,13
35012652061_309627,2,12,0,160000,4,36460,4,4,4,2,23,12,3,1,13
3501266053A_49413,1,2,0,60000,1,35380,5,4,4,1,33,13,4,1,13
3501266128A_78913,1,3,0,38000,1,35370,4,4,3,1,29,1,4,1,13
3501266128A_78982,1,3,0,50000,3,36020,5,5,5,2,20,12,4,1,13
3501267040A_107218,1,4,0,40000,1,35020,5,5,5,2,35,11,4,2,13
3501267040A_107219,1,4,1,180000,1,36020,5,5,5,1,23,12,4,1,13
3501267040A_107234,1,4,0,50000,1,36480,5,4,4,1,37,1,4,2,13
3501268067A_136973,1,5,1,150000,1,36350,5,4,4,1,25,12,4,1,13
3501268067A_136979,1,5,0,200000,4,34080,5,5,4,2,39,1,4,2,13
3501268067A_136982,1,5,0,150000,2,35030,5,5,4,1,38,1,4,2,13
35012681281_49480,1,2,0,60000,1,35370,4,5,4,1,34,1,4,1,13
3501268144A_167154,1,6,0,50000,1,36310,5,5,5,1,28,1,4,1,13
35012690631_78987,1,3,0,60000,1,36030,5,5,5,2,31,1,4,2,13
35012690631_79018,1,3,0,120000,1,21040,5,5,5,1,28,1,4,1,13
3501269074A_196609,1,7,1,150000,1,34380,5,4,5,1,24,12,4,1,13
3501269074A_196651,1,7,1,200000,1,32030,4,4,4,2,22,12,4,1,13
35020110121_22047,1,1,1,400000,3,39010,4,4,4,2,23,12,4,1,13
3502035025A_22091,1,1,1,300000,3,35030,4,4,4,1,36,1,4,2,13
3502035025A_22110,1,1,1,100000,2,35040,4,4,4,2,31,1,4,2,13
3502055058A_226405,1,8,0,100000,2,35370,5,5,4,2,31,1,4,1,13
35020560251_137052,1,5,1,200000,1,11020,5,5,5,2,25,1,4,1,13
35020640291_167218,2,6,0,190000,3,34310,4,4,4,2,22,12,3,1,13
35020640291_167224,1,6,1,500000,2,11230,3,3,3,1,34,1,4,2,13
3502065026A_254629,1,9,0,200000,2,35010,4,4,4,2,32,1,4,1,13
3502065026A_254665,1,9,0,200000,2,34030,4,4,4,1,32,1,4,1,13
35020650471_196655,1,7,1,150000,2,36360,4,4,4,1,37,1,4,2,13
35020650471_196715,1,7,1,300000,2,35340,5,4,4,1,29,1,4,1,13
3502066043A_284060,1,10,1,100000,2,35030,4,4,4,2,30,1,4,2,13
3502066043A_284067,1,10,1,100000,1,35350,4,4,4,1,26,1,4,1,13
35020660661_225216,1,8,0,55000,1,36030,5,5,5,1,27,1,4,1,13
35020660661_225224,1,8,1,250000,1,38350,4,5,4,2,26,1,4,1,13
35020660661_225233,1,8,0,50000,1,34310,5,5,5,2,36,1,4,2,13
35020660661_225252,2,8,0,40000,1,35010,5,5,5,1,32,1,4,2,13
3502069025A_339037,1,11,0,80000,1,24010,5,4,5,1,35,1,4,2,13
3502069078A_309791,1,12,2,1200000,4,32060,5,5,5,2,32,1,4,2,13
3502069078A_309811,1,12,1,320000,2,36020,5,5,5,1,31,1,4,1,13
35020691551_254688,1,9,0,200000,4,36310,4,4,4,2,24,1,4,1,13
35020692311_284109,1,10,2,1000000,1,39020,5,5,4,2,29,1,4,1,13
35020692311_284146,1,10,2,1000000,2,39020,4,4,4,1,30,1,4,2,13
35020692311_284166,1,10,2,300000,2,24030,4,4,4,2,31,1,4,2,13
3502071057A_134685,1,5,0,100000,1,34050,5,4,5,1,36,1,4,1,13
3502071125A_167271,1,6,1,260000,4,35010,4,4,4,1,22,12,3,1,13
35020711381_339110,1,11,1,250000,1,35010,5,5,4,1,32,1,4,2,13
3502072044A_196766,1,7,0,35000,1,35040,4,4,4,2,33,1,4,2,13
35020721731_311317,1,12,0,200000,4,35050,5,5,4,2,28,1,4,1,13
35020721731_311320,1,12,1,300000,2,35330,5,5,4,1,27,1,4,1,13
35020721731_311324,1,12,1,300000,2,35040,5,5,4,1,31,1,4,1,13
35020730661_22221,1,1,0,400000,3,38050,4,4,4,1,21,12,4,1,13
35020730661_22224,1,1,2,200000,1,25020,4,4,4,1,32,1,4,1,13
35020730661_22244,1,1,0,500000,4,36460,4,4,4,2,21,12,4,1,13
3502073073A_225258,1,8,0,150000,4,36440,5,4,4,2,26,1,4,1,13
3502074052A_255534,1,9,0,100000,2,35010,4,4,4,1,23,1,3,1,13
3502074052A_255539,1,9,0,125000,1,11250,4,4,4,1,35,1,4,2,13
3502074107A_284178,1,10,2,50000,2,35370,5,4,4,1,27,1,4,2,13
3502074107A_284193,1,10,1,150000,4,35050,4,4,4,2,21,12,4,1,13
3502074107A_284206,1,10,1,100000,1,36320,4,4,4,1,30,1,4,1,13
3502074221A_338165,1,11,0,70000,1,36420,5,5,4,1,35,1,4,2,13
3502074221A_338229,1,11,0,60000,1,24010,5,4,5,2,22,1,4,1,13
35030110141_167325,1,6,0,150000,1,35010,4,4,4,1,22,12,4,1,13
3503031026A_51980,1,2,1,500000,2,21090,5,4,4,2,30,1,4,1,13
3503031026A_51981,1,2,0,300000,3,35020,4,4,4,1,21,12,4,1,13
35030370151_282051,1,10,0,600000,4,35010,4,4,4,1,21,12,4,1,13
35030390081_339191,1,11,0,100000,2,35010,4,4,4,2,28,1,4,1,13
35030410161_311571,1,12,0,50000,3,35010,5,5,5,1,23,12,4,1,13
35030420191_22301,1,1,0,100000,2,35010,4,4,4,1,29,1,4,1,13
35030440161_51021,2,2,0,300000,1,35010,4,4,4,2,30,1,4,1,13
35030440161_51063,1,2,1,500000,2,24030,4,4,4,1,30,1,4,1,13
35030510211_79167,1,3,0,250000,4,36330,4,4,4,2,32,2,4,2,13
35030550381_106553,1,4,0,300000,3,35020,4,4,4,2,20,12,4,1,13
35030550381_106585,1,4,1,400000,2,36010,4,4,4,1,27,1,4,1,13
35030550381_106587,1,4,1,450000,3,24030,4,4,4,1,35,1,4,2,13
3503057026A_311629,1,12,0,150000,1,36420,5,5,4,2,31,1,4,1,13
3503057026A_311644,1,12,0,100000,2,35020,5,5,4,1,22,12,4,1,13
3503057102A_22363,1,1,0,100000,3,35380,4,4,4,2,38,1,4,2,13
3503057102A_22372,1,1,0,100000,2,35020,4,4,4,1,29,1,4,1,13
35030580231_137129,1,5,0,200000,3,35020,5,4,4,1,34,1,4,2,13
35030580231_137132,1,5,0,150000,3,35370,5,4,4,2,21,12,4,1,13
35030580231_137142,1,5,0,500000,5,35010,4,4,4,1,21,12,4,1,13
35030590271_167374,1,6,0,200000,1,35050,4,4,4,2,20,12,4,1,13
35030590271_167381,1,6,0,100000,1,35370,4,4,4,1,20,12,4,1,13
35030590271_167398,1,6,0,100000,1,35010,4,4,4,1,31,1,4,1,13
35030590871_197378,1,7,0,60000,1,35380,4,4,4,2,32,1,4,2,13
3503061098A_107529,1,4,0,190000,3,36390,4,4,4,1,26,1,4,1,13
3503061173A_136685,1,5,0,110000,3,35050,4,4,3,1,24,12,4,1,13
35030611911_225411,1,8,0,180000,2,36400,5,4,4,1,28,1,4,1,13
3503062004A_167422,1,6,0,100000,1,35020,4,4,4,1,21,12,4,1,13
3503062004A_167438,1,6,1,600000,2,38350,5,4,4,1,30,1,4,1,13
3503062004A_167459,1,6,1,800000,4,11210,5,4,4,2,35,1,4,2,13
35030650391_255866,1,9,1,150000,1,31060,4,5,5,2,23,1,4,1,13
35030650391_255872,1,9,1,100000,1,35010,5,4,4,1,29,1,4,1,13
35030650391_255903,1,9,0,120000,1,31010,4,4,4,2,35,1,4,1,13
35030651151_282105,1,10,0,120000,2,35050,4,4,4,1,37,1,4,2,13
35030651151_282135,1,10,0,150000,2,36320,4,4,3,1,27,1,3,1,13
35030651671_339234,1,11,0,100000,3,35060,4,4,4,1,34,1,4,2,13
35030651671_339263,1,11,0,100000,2,35010,4,4,4,2,26,1,4,1,13
35030651671_339273,1,11,0,100000,3,35010,4,4,4,1,24,12,4,1,13
3503065194A_197432,1,7,0,100000,2,35020,4,4,4,2,22,12,4,1,13
3503066061A_225457,1,8,1,150000,1,34310,5,4,4,1,32,1,4,1,13
3503066061A_225469,1,8,1,150000,1,36460,5,5,5,1,27,1,4,1,13
3503066061A_225483,1,8,0,35000,1,35380,5,5,4,2,36,11,4,2,13
35030660931_311689,1,12,0,85000,4,35050,5,5,5,2,34,1,4,2,13
35030660931_311701,2,12,0,85000,2,36030,5,5,5,1,25,12,4,1,13
35030660931_311713,1,12,0,85000,3,38360,5,5,5,1,33,1,4,2,13
35030690491_22453,1,1,1,200000,3,34010,4,4,4,1,38,1,4,2,13
35030690491_22456,1,1,0,200000,4,24030,4,4,4,1,25,12,4,1,13
35030690491_22472,1,1,1,500000,5,21090,4,4,4,2,26,1,4,1,13
35030690491_22493,1,1,0,100000,4,35310,4,4,4,2,36,1,4,2,13
3503070050A_282212,1,10,3,300000,3,34330,5,4,4,2,32,1,4,2,13
3503070108A_339303,1,11,0,100000,3,35020,4,4,4,2,35,11,4,2,13
3503070169A_311733,1,12,1,250000,2,24050,5,5,4,1,22,12,4,1,13
3503070169A_311773,1,12,0,200000,2,35380,5,5,4,1,32,1,4,1,13
3503071041A_22520,1,1,0,100000,2,36310,4,4,4,1,29,1,4,1,13
3503071041A_22523,1,1,0,200000,4,36360,4,4,4,2,20,12,4,1,13
3503071041A_22525,1,1,0,100000,4,35010,4,4,4,1,35,1,4,2,13
35030710831_52073,1,2,0,400000,3,35010,4,4,4,1,32,1,4,1,13
3503072023A_142721,1,2,0,170000,2,36350,4,4,4,2,29,1,4,2,13
3503072023A_51156,1,2,0,250000,4,35060,4,4,4,1,32,1,4,2,13
3503072080A_77226,1,3,0,400000,4,35010,4,4,4,1,21,12,4,1,13
3503072145A_108323,1,4,0,130000,3,35050,4,4,4,1,33,1,3,2,13
3503072145A_108328,1,4,0,135000,3,35360,3,4,4,2,32,1,3,2,13
35040330251_106650,1,4,0,200000,3,35380,4,4,4,2,37,3,3,2,13
35040330251_106678,1,4,1,300000,2,36330,4,4,4,1,27,1,4,1,13
35040360131_136087,1,5,1,400000,4,35380,4,4,4,2,38,1,4,2,13
35040360131_136096,1,5,1,400000,4,36330,4,4,5,2,28,1,4,1,13
35040360131_136116,1,5,1,300000,2,36320,4,4,4,1,32,3,4,1,13
35040510211_77449,1,3,0,150000,4,35010,4,3,3,2,29,4,4,2,13
3504051095A_136151,1,5,0,220000,2,36020,4,4,4,1,33,1,4,1,13
35040520151_107276,1,4,1,400000,4,35380,5,4,5,2,27,1,4,1,13
35040520151_107309,1,4,1,300000,2,35320,4,4,4,1,35,1,4,1,13
3504053049A_165197,1,6,0,180000,3,35380,4,4,3,2,26,1,4,1,13
35040531101_134729,1,5,1,400000,4,35380,4,5,4,2,37,3,4,2,13
35040531101_134771,1,5,1,400000,4,35360,4,4,4,2,27,1,4,1,13
35040580021_165269,1,6,0,240000,3,35020,4,4,4,2,25,1,4,1,13
35050110201_225030,1,8,0,200000,3,35010,4,4,4,2,37,1,4,2,13
35050110201_225088,1,8,1,500000,3,36380,5,5,4,1,35,3,4,2,13
35050330221_255628,1,9,1,200000,4,35340,4,4,4,2,27,1,4,1,13
35050360191_282238,1,10,0,200000,3,35330,4,4,4,2,36,1,4,2,13
35050420131_339374,1,11,0,42000,4,35360,3,4,4,1,37,3,3,2,13
35050420131_339394,1,11,2,1200000,4,32060,5,5,5,2,37,3,4,2,13
35050510011_197640,1,7,1,300000,2,36380,4,4,4,1,37,1,4,2,13
3505051020A_226936,1,8,1,600000,4,36460,5,5,4,2,26,1,4,1,13
3505051020A_226944,1,8,1,500000,4,35380,4,5,4,1,37,1,4,2,13
35050540301_225565,1,8,0,200000,4,35010,4,4,4,2,33,1,4,1,13
35050540301_225568,1,8,1,600000,4,36380,5,5,4,1,27,1,4,1,13
3505056014A_255941,1,9,0,140000,3,36330,4,4,4,1,32,1,4,2,13
35050570381_253322,1,9,2,150000,1,35380,5,4,4,1,32,3,4,1,13
35050570381_253329,1,9,2,600000,4,36030,5,5,4,2,20,1,4,1,13
3505059057A_284259,1,10,1,500000,4,35380,4,4,5,2,21,12,4,1,13
35060330111_22581,1,1,0,100000,2,36010,4,4,4,2,37,1,4,1,13
35060330111_22637,1,1,0,100000,3,35020,4,4,4,1,39,1,4,2,13
35060350061_51221,1,2,1,310000,4,36020,5,5,4,1,36,1,4,2,13
35060400461_107319,1,4,0,160000,2,36390,4,5,4,1,33,1,4,1,13
3506052005A_339439,1,11,1,300000,2,35020,5,5,4,1,31,1,4,1,13
3506054042A_310424,1,12,0,150000,1,24020,5,5,4,1,35,1,4,2,13
35060580141_345478,1,12,0,100000,1,32040,5,5,4,1,22,12,4,1,13
35310110401_165353,1,6,0,200000,4,35330,4,4,4,2,38,1,4,2,13
35310110401_165373,1,6,1,300000,2,35380,5,5,4,1,32,3,4,1,13
35310110691_197738,1,7,1,50000,1,24050,5,5,5,2,32,1,4,1,13
3531011089A_107363,1,4,0,210000,2,26010,4,4,4,1,38,1,4,1,13
3531012056A_134850,1,5,0,234250,1,36460,4,4,4,2,32,1,4,1,13
35310120651_225651,1,8,1,270000,2,36030,4,4,4,2,23,1,4,1,13
35310121311_253351,1,9,0,150000,2,36420,4,4,4,2,22,1,3,1,13
35310121311_253382,1,9,1,310000,3,36360,4,4,4,1,32,1,4,2,13
3531012164A_165394,1,6,1,600000,4,36020,5,4,5,1,28,1,4,1,13
3531012164A_165432,1,6,0,200000,2,35330,4,5,4,2,25,1,4,1,13
35310130321_284455,1,10,0,145000,3,34060,4,4,3,2,25,1,3,1,13
3531032025A_194966,1,7,1,50000,1,36310,5,4,4,1,29,1,4,1,13
3531033044A_225094,1,8,0,180000,5,36010,4,4,4,2,33,4,4,2,13
3531033044A_225118,1,8,0,150000,2,38030,4,4,4,1,24,4,4,1,13
35310340251_310513,1,12,0,150000,3,35060,4,4,4,1,36,3,4,2,13
35310340251_310521,1,12,1,500000,4,36360,5,5,4,1,28,3,4,1,13
35310350321_22650,2,1,0,50000,1,35010,4,5,4,1,30,1,4,1,13
35310350321_22672,1,1,1,150000,1,35360,4,4,4,2,27,1,4,1,13
35310350321_22687,1,1,0,60000,1,35010,4,4,3,2,35,1,4,1,13
35320370071_107437,1,4,1,400000,4,35380,4,4,5,1,37,3,4,2,13
35330110891_134916,1,5,1,500000,4,36320,5,4,5,2,38,3,4,2,13
35330110891_134933,1,5,1,600000,4,36480,4,4,5,1,31,3,4,1,13
35330110891_134943,1,5,1,400000,4,35050,5,5,4,1,27,1,4,1,13
35340110711_195020,1,7,0,160000,2,36010,4,4,4,1,32,1,4,1,13
35350380191_284492,1,10,0,160000,3,35020,4,4,4,1,26,4,4,1,13
35360110471_339900,1,11,1,100000,1,24010,5,4,4,1,32,1,4,1,13
35370310091_79326,1,3,0,50000,1,24050,5,5,5,1,25,1,4,1,13
35370400211_165721,1,6,0,45000,1,36350,5,5,5,1,29,1,4,2,13
35370430121_195067,1,7,1,420000,2,21010,5,5,5,1,28,4,4,1,13
35380110421_226298,1,8,1,450000,3,35340,4,4,4,1,27,1,4,1,13
3538011088A_309940,1,12,0,190000,3,35320,5,4,4,1,27,1,4,1,13
35380340131_282306,1,10,1,290000,2,36030,5,4,4,1,27,1,4,1,13
35380360411_340012,1,11,1,250000,2,35010,5,5,4,2,31,1,4,1,13
35380360411_340029,1,11,1,280000,2,32010,5,5,5,1,24,13,4,1,13
36010510601_22830,1,1,0,160000,2,35040,4,5,4,1,33,1,4,1,14
36010510601_22832,1,1,1,390000,3,21030,5,4,4,1,23,13,3,1,14
3601056003A_51429,1,2,1,150000,3,24010,4,4,4,1,29,1,4,1,14
3601056003A_51438,1,2,1,400000,5,36020,4,4,4,2,21,12,4,1,14
3601056003A_51472,1,2,0,200000,2,36030,4,4,4,2,32,1,4,2,14
3601058017A_107828,1,4,0,120000,3,36350,4,4,4,1,33,1,3,2,14
3601058017A_107842,1,4,0,110000,2,36390,4,3,4,2,32,3,4,2,14
36010600301_135009,1,5,1,120000,1,36470,5,5,5,2,36,11,4,2,14
36010620201_166150,1,6,0,200000,4,36400,5,5,4,2,32,1,4,1,14
36010620201_166159,1,6,0,45000,1,36400,5,4,4,1,30,1,4,2,14
36010640101_196800,1,7,1,500000,4,36020,5,5,4,1,32,1,4,1,14
36010640101_196811,1,7,1,400000,3,35320,4,4,4,2,37,1,4,2,14
36010670071_226465,1,8,0,100000,2,36400,4,4,4,1,34,1,3,2,14
3601068009A_135052,1,5,0,100000,2,36400,5,5,4,2,32,1,4,1,14
36010680591_253507,1,9,2,1000000,2,11230,4,4,4,2,30,1,4,1,14
36010680591_253532,1,9,0,150000,1,24010,4,4,4,1,30,1,4,1,14
3601069014A_165896,1,6,0,150000,3,36310,5,4,4,1,22,12,4,1,14
3601069060A_196842,1,7,0,200000,4,36470,4,4,5,1,38,1,4,2,14
3601069060A_196845,1,7,1,600000,4,36460,5,5,4,2,21,12,4,1,14
3601069060A_196917,1,7,1,400000,4,36480,4,4,4,1,28,1,4,1,14
3601070033A_226524,1,8,0,100000,2,36480,4,4,4,1,33,1,4,1,14
3601071041A_253555,1,9,1,250000,4,36380,4,4,4,2,21,12,4,1,14
3601071041A_253576,1,9,1,300000,4,24050,4,4,4,1,28,1,4,1,14
3601071041A_253603,1,9,2,1000000,1,11210,5,4,4,1,33,1,4,1,14
3601071093A_282421,1,10,0,100000,2,36480,4,4,4,1,35,1,4,2,14
36010711101_282427,1,10,0,100000,3,36440,4,4,3,1,32,1,4,1,14
36010711101_282437,1,10,0,200000,4,24030,4,4,4,2,26,1,4,2,14
36010711101_282444,1,10,0,50000,1,36470,4,3,4,1,28,1,4,1,14
3601072025A_340112,2,11,0,60880,1,36480,4,5,4,2,27,1,4,1,14
36010720831_340139,1,11,0,95000,2,36480,4,4,3,2,32,1,3,1,14
3601073039A_310020,1,12,0,50000,1,36380,4,4,4,2,27,1,4,1,14
3601073039A_310040,1,12,0,30000,1,36440,4,4,4,2,31,1,4,1,14
3601073116A_22902,1,1,1,400000,4,36360,4,4,4,2,26,1,4,1,14
3601073116A_22907,1,1,1,400000,3,36350,4,5,4,1,34,3,4,2,14
36010740251_310133,1,12,0,50000,1,36410,5,4,5,1,35,1,4,2,14
3601075033A_51497,1,2,1,500000,4,21010,4,4,4,2,26,1,4,1,14
3601075033A_51508,1,2,1,400000,4,21140,4,4,4,1,27,1,4,1,14
3601076033A_77537,1,3,1,200000,3,36460,4,4,4,2,31,1,4,2,14
3601076033A_77563,1,3,0,100000,2,36480,4,4,4,2,28,1,4,1,14
3601077008A_107873,1,4,0,250000,4,36390,5,5,4,2,35,1,4,1,14
3601077062A_135102,1,5,0,40000,1,36390,5,4,4,2,26,13,4,1,14
3601077062A_135103,1,5,1,110000,1,36400,5,5,5,1,34,1,4,2,14
3601077062A_135110,1,5,0,40000,1,36410,4,4,4,1,23,12,4,1,14
3601077062A_135128,1,5,0,50000,1,36360,5,5,5,2,36,1,4,2,14
3601077111A_166173,1,6,0,30000,1,36460,5,5,5,1,34,1,4,2,14
3601077111A_166201,1,6,1,120000,1,36410,5,5,5,1,29,1,4,1,14
36020110481_22951,2,1,1,120000,1,35040,5,5,5,2,26,1,4,1,14
36020110481_22977,1,1,1,250000,1,37020,5,5,5,2,30,1,4,1,14
36020110951_51578,1,2,0,150000,3,36030,4,4,4,1,37,1,4,4,14
36020310441_79476,1,3,0,180000,4,36060,4,4,4,1,22,12,4,2,14
3602031067A_23037,1,1,0,35000,1,36360,5,5,5,2,26,1,4,1,14
3602031067A_23046,1,1,1,120000,1,39010,5,5,5,1,31,1,4,2,14
3602031127A_51630,1,2,0,500000,4,36320,4,4,4,2,20,12,4,1,14
36020320351_107959,1,4,0,400000,4,24010,4,4,4,2,21,12,4,1,14
36020330271_135489,1,5,0,200000,4,36350,5,5,4,1,23,1,3,1,14
36020330271_135490,1,5,0,120000,1,35060,4,4,4,1,38,1,4,1,14
36020510121_23091,1,1,2,500000,2,39010,5,4,4,2,30,1,4,1,14
36020510121_23121,1,1,1,550000,3,21090,5,4,4,1,28,1,4,1,14
36020530191_51677,1,2,1,300000,2,38090,5,4,4,1,28,3,4,2,14
3602058009A_195153,1,7,0,190000,3,36320,4,4,4,1,31,1,4,1,14
36020590031_173000,1,5,0,90000,2,38360,4,4,4,2,32,1,4,2,14
3602059018A_225734,1,8,1,500000,6,35340,4,4,4,1,30,1,4,1,14
3602059018A_225743,1,8,0,150000,4,38330,4,4,4,2,37,1,4,2,14
3602060061A_253673,1,9,1,600000,3,21140,5,4,4,1,24,12,4,1,14
3602060109A_282500,1,10,0,50000,1,36060,5,5,5,2,34,1,4,2,14
3602060109A_282503,1,10,0,45000,1,36360,4,5,5,1,37,1,4,2,14
3602061133A_310180,1,12,1,450000,3,24010,5,4,4,2,20,12,4,1,14
3602061133A_310210,1,12,1,100000,1,36330,4,4,4,2,31,1,4,1,14
3602062051A_23198,1,1,3,600000,2,39010,5,5,4,1,29,1,4,1,14
3602062051A_23202,1,1,1,250000,1,11230,5,4,4,1,37,1,4,2,14
3602062051A_23207,1,1,1,300000,4,21090,5,4,4,2,22,12,4,1,14
3602062051A_23217,1,1,1,450000,4,35020,5,4,4,2,35,1,4,1,14
36020630491_196943,1,7,0,300000,2,24010,4,4,4,2,30,1,4,1,14
36020630491_196949,1,7,2,250000,3,35380,5,4,4,1,31,1,4,2,14
36020630491_196972,1,7,0,150000,3,36350,4,4,4,1,20,12,4,1,14
36020650961_225783,1,8,1,400000,4,36480,4,4,4,1,30,1,4,1,14
36020650961_225805,1,8,0,250000,4,35010,5,4,4,1,23,1,4,1,14
36020650961_225828,1,8,1,600000,4,36380,5,4,4,2,32,1,4,1,14
3602065177A_137587,1,5,0,180000,3,36350,4,4,4,1,26,1,4,1,14
36020660191_253742,1,9,0,100000,2,36030,4,3,3,2,39,1,3,4,14
3602066123A_196991,1,7,0,160000,2,36390,4,4,4,2,24,1,4,1,14
3602066123A_196992,1,7,0,180000,2,36060,3,3,4,2,32,1,3,2,14
3602066179A_225862,1,8,1,200000,4,36330,5,4,4,2,24,1,4,1,14
3602066179A_225886,1,8,0,150000,3,38030,4,4,4,1,24,1,4,1,14
36020670361_282572,1,10,1,65000,1,34330,5,5,5,2,20,12,3,1,14
36020670361_282573,1,10,0,48000,1,35030,5,5,5,1,20,12,3,1,14
36020670361_282605,2,10,0,65000,1,38400,5,5,5,2,37,1,4,2,14
3602067068A_253801,1,9,0,150000,3,36060,4,4,4,1,21,1,4,1,14
3602067068A_253803,1,9,1,400000,4,36380,5,5,5,2,22,12,4,1,14
